-88.0712966,41.7867492,"McDonalds-Lisle,IL","1019 Maple Ave, Lisle,IL, (630) 963-5573|Services:dt/wifi"
-89.6695919,39.1773768,"McDonalds PlayPlace-Litchfield,IL","2 Ohren Drive, Litchfield,IL, (217) 324-6144|Services:dt/wifi/pp"
-88.038052,41.594111,"McDonalds-Lockport,IL","1039 East 9th Street, Lockport,IL, (815) 838-6304|Services:dt/wifi"
-88.02131,41.597911,"McDonalds-Lockport,IL","16519 W 159th St, Lockport,IL 60441, (815) 524-4806|Services:dt/wifi"
-88.00792,41.83714,"McDonalds-Lombard,IL","1 Yorktown SC, Lombard,IL 60148, (630) 495-2960|Services:dt/wifi"
-88.0098689,41.8602844,"McDonalds-Lombard,IL","300 E Roosevelt Rd, Lombard,IL, (630) 620-4280|Services:dt/wifi"
-88.0310827,41.9044488,"McDonalds-Lombard,IL","540 W North Ave, Lombard,IL, (630) 792-8009|Services:dt/wifi"
-89.05796,42.3172057,"McDonalds-Loves Park,IL","6000 N 2nd St, Loves Park,IL, (815) 633-8499|Services:dt/wifi"
-87.8179656,41.8198212,"McDonalds PlayPlace-Lyons,IL","7850 Ogden Ave, Lyons,IL, (708) 442-5566|Services:dt/wifi/pp"
-89.0353884,42.3659296,"McDonalds-Machesney Park,IL","10101 N 2nd St, Machesney Park,IL, (815) 633-4679|Services:dt/wifi"
-90.6524979,40.4585342,"McDonalds-Macomb,IL","105 S Prairie St, Macomb,IL, (309) 837-2810|Services:dt/wifi"
-90.6811735,40.4588698,"McDonalds-Macomb,IL","625 W Jackson St, Macomb,IL, (309) 833-4648|Services:dt/wifi"
-88.368341,40.185457,"McDonalds-Mahomet,IL","1006 Purnell Dr, Mahomet,IL, (217) 590-2992|Services:dt/wifi"
-87.84741,41.24983,"McDonalds-Manteno,IL","103 South Creek Dr, Manteno,IL, (815) 468-9927|Services:dt/wifi"
-88.609731,42.2484345,"McDonalds-Marengo,IL","200 W Grant Hwy, Marengo,IL, (815) 568-4966|Services:dt/wifi"
-88.9653801,37.7414729,"McDonalds PlayPlace-Marion,IL","2603 W Deyoung, Marion,IL, (618) 993-8889|Services:dt/wifi/pp"
-88.9326124,37.7348974,"McDonalds-Marion,IL","700 North Court Street, Marion,IL, (618) 997-3113|Services:dt/wifi"
-87.6921455,41.6008454,"McDonalds-Markham,IL","3010 West 159th Street, Markham,IL, (708) 331-0142|Services:dt/wifi"
-87.692215,39.418422,"McDonalds PlayPlace-Marshall,IL","Rr #3 Box 117 [I-70 & SR 1], Marshall,IL, (217) 826-6565|Services:dt/wifi/pp"
-89.794066,38.497071,"McDonalds-Mascoutah,IL","721 N Jefferson, Mascoutah,IL, (618) 566-8050|Services:dt/wifi"
-87.7138872,41.5061238,"McDonalds PlayPlace-Matteson,IL","4010 W 211th St, Matteson,IL, (708) 481-1530|Services:dt/wifi/pp"
-88.3349335,39.4770337,"McDonalds PlayPlace-Mattoon,IL","103 Dettro Drive, Mattoon,IL, (217) 235-6438|Services:dt/wifi/pp"
-88.376588,39.43126,"McDonalds-Mattoon,IL","4212 Lakeland Blvd., Mattoon,IL, (217) 258-8333|Services:dt/wifi"
-87.834282,41.8878712,"McDonalds-Maywood,IL","11 North First Avenue, Maywood,IL, (708) 344-0657|Services:dt/wifi"
-87.83841,41.864386,"McDonalds-Maywood,IL","507 Roosevelt Rd, Maywood,IL 60153, (708) 410-2381|Services:dt/wifi"
-88.5413225,38.0895668,"McDonalds PlayPlace-Mc Leansboro,IL","500 W Randolph St, Mc Leansboro,IL, (618) 643-5513|Services:dt/wifi/pp"
-88.267335,42.354107,"McDonalds-Mchenry,IL","1904 Richmond Rd, Mchenry,IL 60051-5402, (815) 344-4217|Services:dt/wifi"
-88.203233,42.32135,"McDonalds-Mchenry,IL","302 South Route 31, Mchenry,IL 60050, (815) 344-2896|Services:dt/wifi"
-88.2832561,42.3470432,"McDonalds-Mchenry,IL","4411 West Route 120, Mchenry,IL, (815) 344-1377|Services:dt/wifi"
-89.1684742,40.3180384,"McDonalds-Mclean,IL","400 Main Street, Mclean,IL, (309) 874-2925|Services:dt/wifi"
-87.8273806,41.9084566,"McDonalds PlayPlace-Melrose Park,IL","8327 W North Ave, Melrose Park,IL, (708) 343-5553|Services:dt/wifi/pp"
-89.1277023,41.5570315,"McDonalds-Mendota,IL","1503 13th Ave, Mendota,IL 61342, (815) 538-2100|Services:dt/wifi"
-89.068116,41.553426,"McDonalds-Mendota,IL","2701 E 12th St, Mendota,IL, (815) 538-6012|Services:dt/wifi"
-89.3710912,40.7904319,"McDonalds PlayPlace-Metamora,IL","901 W Mount Vernon, Metamora,IL, (309) 367-9333|Services:dt/wifi/pp"
-88.713314,37.1501902,"McDonalds PlayPlace-Metropolis,IL","1545 E Fifth Street, Metropolis,IL, (618) 524-1097|Services:dt/wifi/pp"
-87.7177113,41.6273525,"McDonalds-Midlothian,IL","14601 South Pulaski Ave, Midlothian,IL, (708) 389-9766|Services:dt/wifi"
-90.5672139,41.4499539,"McDonalds PlayPlace-Milan,IL","400 W 1st St, Milan,IL, (309) 787-0025|Services:dt/wifi/pp"
-88.270718,41.455389,"McDonalds PlayPlace-Minooka,IL","102 N Ridge Rd, Minooka,IL, (815) 467-0015|Services:dt/wifi/pp"
-90.505384,41.476933,"McDonalds PlayPlace-Moline,IL","1800 - 36th Avenue, Moline,IL, (309) 797-2922|Services:dt/wifi/pp"
-90.4993278,41.4557084,"McDonalds-Moline,IL","2701 69th Avenue Court, Moline,IL, (309) 757-1855|Services:dt/wifi"
-90.488174,41.4916169,"McDonalds-Moline,IL","3433 Avenue Of The Cities, Moline,IL, (309) 797-8725|Services:dt/wifi"
-87.75705,41.427,"McDonalds-Monee,IL","I 57 Nec & Monee Manhattan Rd, Monee,IL, (708) 534-0145|Services:dt/wifi"
-90.648354,40.924903,"McDonalds-Monmouth,IL","1134 N Main St, Monmouth,IL, (309) 734-6701(v)|Services:dt/wifi"
-88.5738566,40.024185,"McDonalds PlayPlace-Monticello,IL","306 S Market St, Monticello,IL, (217) 762-4910|Services:dt/wifi/pp"
-88.42257,41.37569,"McDonalds-Morris,IL","1700 Division St, Morris,IL 60450, (815) 942-5544|Services:dt/wifi"
-89.957296,41.807477,"McDonalds-Morrison,IL","606 E Lincoln Way, Morrison,IL 61270, (815) 772-2210|Services:dt/wifi"
-89.4433,40.617129,"McDonalds PlayPlace-Morton,IL","321 North Morton, Morton,IL, (309) 263-2402|Services:dt/wifi/pp"
-87.7837705,42.040829,"McDonalds-Morton Grove,IL","6309 Dempster, Morton Grove,IL, (847) 967-5540|Services:dt/wifi"
-87.938553,42.08162,"McDonalds-Mount Prospect,IL","13 W Rand Rd, Mount Prospect,IL 60056, (224) 347-2087|Services:dt/wifi"
-88.9567364,38.3128776,"McDonalds PlayPlace-Mount Vernon,IL","102 Potomac, Mount Vernon,IL, (618) 242-7371|Services:dt/wifi/pp"
-88.926138,38.3152085,"McDonalds-Mount Vernon,IL","2806 Broadway, Mount Vernon,IL, (618) 242-7802|Services:dt/wifi"
-87.7644051,38.415808,"McDonalds-Mt Carmel,IL","111 East Ninth St, Mt Carmel,IL, (618) 263-4115|Services:dt/wifi"
-90.7565671,39.9835811,"McDonalds-Mt Sterling,IL","418 E Main St, Mt Sterling,IL, (217) 773-4727|Services:dt/wifi"
-88.003196,42.265514,"McDonalds-Mundelein,IL","151 N Lake St, Mundelein,IL, (847) 566-7100|Services:dt/wifi"
-87.9957742,42.2401095,"McDonalds-Mundelein,IL","450 Town Line Rd, Mundelein,IL, (847) 949-1590|Services:dt/wifi"
-87.9960635,42.2373463,"McDonalds PlayPlace-Mundelein,IL","665 S Rt 83, Mundelein,IL, (847) 949-7007|Services:dt/wifi/pp"
-89.324643,37.788625,"McDonalds PlayPlace-Murphysboro,IL","550 E Industrial Park Rd #14 Rt 13 & 1, Murphysboro,IL, (618) 687-1171|Services:dt/wifi/pp"
-88.1150987,41.7520092,"McDonalds-Naperville,IL","1298 S Naper Blvd, Naperville,IL, (630) 961-9660|Services:dt/wifi"
-88.205579,41.791326,"McDonalds-Naperville,IL","1376 N Route 59, Naperville,IL 60563, (630) 548-1725|Services:dt/wifi"
-88.1197538,41.7981023,"McDonalds-Naperville,IL","1520 N Naper Blvd, Naperville,IL, (630) 505-0220|Services:dt/wifi"
-88.2056396,41.7073933,"McDonalds-Naperville,IL","3232 State Route 59, Naperville,IL, (630) 922-3500|Services:dt/wifi"
-88.1789084,41.779923,"McDonalds-Naperville,IL","516 N River Rd, Naperville,IL, (630) 778-9919|Services:dt/wifi"
-88.1640421,41.7475846,"McDonalds PlayPlace-Naperville,IL","892 W 75th St, Naperville,IL, (630) 527-8547|Services:dt/wifi/pp"
-89.37094,38.39163,"McDonalds-Nashville,IL","Hwy 127 & I-64, Nashville,IL, (618) 478-5349|Services:dt/wifi"
-89.720685,38.534921,"McDonalds-New Baden,IL","727 W Hanover, New Baden,IL, (618) 588-2324|Services:dt/wifi"
-87.946258,41.483432,"McDonalds-New Lenox,IL","2151 E Laraway Rd, New Lenox,IL 60451, (815) 463-9471|Services:dt/wifi"
-87.9812708,41.5180366,"McDonalds PlayPlace-New Lenox,IL","600 West Maple, New Lenox,IL, (815) 485-4600|Services:dt/wifi/pp"
-87.8140994,42.0262331,"McDonalds-Niles,IL","7969 N Milwaukee Ave, Niles,IL, (847) 965-2391|Services:dt/wifi"
-87.8371529,42.0400699,"McDonalds-Niles,IL","8460 Dempster Ave, Niles,IL, (847) 299-1000|Services:dt/wifi"
-88.9591389,40.5103256,"McDonalds PlayPlace-Normal,IL","1535 E College, Normal,IL, (309) 454-4141|Services:dt/wifi/pp"
-88.9955774,40.5296278,"McDonalds-Normal,IL","1607 N Main Street, Normal,IL, (309) 862-2277|Services:dt/wifi"
-88.9946309,40.5035251,"McDonalds-Normal,IL","804 S Main St, Normal,IL, (309) 452-4023|Services:dt/wifi"
-87.809715,41.954464,"McDonalds-Norridge,IL","4104 N Harlem Ave [satellite], Norridge,IL, (708) 452-8993|Services:wifi"
-88.372323,41.802069,"McDonalds-North Aurora,IL","190 Hansen Boulevard, North Aurora,IL, (630) 907-9401|Services:dt/wifi"
-87.8660215,42.3185535,"McDonalds-North Chicago,IL","2211 Greenbay Road, North Chicago,IL, (847) 473-1699|Services:dt/wifi"
-89.6191293,40.6341526,"McDonalds-North Pekin,IL","1124 Wesley Rd, North Pekin,IL, (309) 382-1434|Services:dt/wifi"
-87.8099986,41.8502044,"McDonalds-North Riverside,IL","7501 W Cermak Rd, North Riverside,IL, (708) 442-7311|Services:wifi"
-87.80186,42.152477,"McDonalds-Northbrook,IL","200 Skokie Blvd, Northbrook,IL, (847) 714-9537|Services:dt/wifi"
-87.9030941,41.9070651,"McDonalds PlayPlace-Northlake,IL","1 East North Avenue, Northlake,IL, (708) 681-1073|Services:dt/wifi/pp"
-87.9466547,41.8470595,"McDonalds-Oak Brook,IL","1120 - 22nd Street, Oak Brook,IL, (630) 368-1173|Services:dt/wifi"
-87.971496,41.847374,"McDonalds-Oak Brook,IL","2111 Midwest Rd, Oak Brook,IL, (630) 620-8329|Services:dt/wifi"
-87.753256,41.602429,"McDonalds-Oak Forest,IL","5441 West 159th Street, Oak Forest,IL, (708) 687-0360|Services:dt/wifi"
-87.7400398,41.7009965,"McDonalds-Oak Lawn,IL","10549 S Cicero, Oak Lawn,IL, (708) 636-6116|Services:dt/wifi"
-87.7714634,41.7196546,"McDonalds-Oak Lawn,IL","6034 W 95th St, Oak Lawn,IL, (708) 430-6934|Services:dt/wifi"
-87.7410032,41.7262359,"McDonalds-Oak Lawn,IL","9128 South Cicero Avenue, Oak Lawn,IL, (708) 425-6116|Services:dt/wifi"
-87.777702,41.879596,"McDonalds-Oak Park,IL","111 W Madison St, Oak Park,IL, (708) 763-8186|Services:dt/wifi"
-87.779,40.12303,"McDonalds-Oakwood,IL","Oakwood & Farm Rd 1750, Oakwood,IL, (217) 354-4205|Services:dt/wifi"
-89.91216,38.585403,"McDonalds-O'fallon,IL","109 East Highway 50, O'fallon,IL, (618) 632-8358|Services:dt/wifi"
-89.95493,38.59274,"McDonalds PlayPlace-O'fallon,IL","1610 W Hwy 50, O'fallon,IL, (618) 624-3648|Services:dt/wifi/pp"
-89.0784171,41.2967915,"McDonalds-Oglesby,IL","115 N Lewis Ave, Oglesby,IL, (815) 883-8989|Services:dt/wifi"
-88.0788576,38.7312565,"McDonalds-Olney,IL","701 E Main St, Olney,IL, (618) 395-4902|Services:dt/wifi"
-87.6747116,41.506061,"McDonalds-Olympia Fields,IL","2400 W Lincoln Highway, Olympia Fields,IL, (708) 747-8175|Services:dt/wifi"
-89.3325563,42.0132409,"McDonalds-Oregon,IL","211 S 4th St, Oregon,IL, (815) 732-6035|Services:dt/wifi"
-87.888731,41.564318,"McDonalds-Orland Park,IL","11111 W 179th St, Orland,IL 60467|Services:dt/wifi"
-87.892935,41.6,"McDonalds PlayPlace-Orland Park,IL","11241 W 159th Street, Orland Park,IL, (708) 403-3566|Services:dt/wifi/pp"
-87.853516,41.628321,"McDonalds-Orland Park,IL","14445 South Lagrange Road, Orland Park,IL, (708) 349-8434|Services:dt/wifi"
-87.8406306,41.6015214,"McDonalds-Orland Park,IL","9110 W 159th St, Orland Park,IL, (708) 349-3616|Services:dt/wifi"
-88.319083,41.697666,"McDonalds-Oswego,IL","2890 Rt 34, Oswego,IL, (630) 554-2858|Services:dt/wifi"
-88.3195347,41.7146872,"McDonalds-Oswego,IL","339a Douglas Road, Oswego,IL, (630) 892-5160|Services:dt/wifi"
-88.380891,41.686172,"McDonalds-Oswego,IL","3417 Orchard Way, Oswego,IL, (630) 554-6163|Services:dt/wifi"
-88.8405161,41.3561238,"McDonalds-Ottawa,IL","127 E Norris Dr, Ottawa,IL, (815) 434-3141|Services:dt/wifi"
-88.0062,42.09462,"McDonalds-Palatine,IL","1570 E Northwest Hwy, Palatine,IL, (847) 255-2955|Services:dt/wifi"
-88.019642,42.137141,"McDonalds PlayPlace-Palatine,IL","1576 North Rand Road, Palatine,IL, (847) 991-0949|Services:dt/wifi/pp"
-88.1282486,42.1560867,"McDonalds PlayPlace-Palatine,IL","275 W Northwest Hwy, Palatine,IL, (847) 934-9988|Services:dt/wifi/pp"
-87.7923525,41.6607734,"McDonalds PlayPlace-Palos Heights,IL","7100 West 127th Street, Palos Heights,IL, (708) 448-6490|Services:dt/wifi/pp"
-87.8095823,41.6907841,"McDonalds-Palos Hills,IL","11050 Southwest Highway, Palos Hills,IL, (708) 974-3838|Services:dt/wifi"
-89.0798911,39.3908768,"McDonalds-Pana,IL","1 South Poplar, Pana,IL, (217) 562-5087|Services:dt/wifi"
-87.6839699,39.6039273,"McDonalds-Paris,IL","701 E Jasper, Paris,IL, (217) 463-5000|Services:dt/wifi"
-87.8814126,42.3486769,"McDonalds-Park City,IL","3249 Belvidere Road, Park City,IL, (847) 249-1050|Services:dt/wifi"
-87.850086,42.024375,"McDonalds-Park Ridge,IL","1032 North Northwest Hwy, Park Ridge,IL, (847) 823-0700|Services:dt/wifi"
-89.6368327,40.5653515,"McDonalds-Pekin,IL","1013 Court St, Pekin,IL, (309) 347-5696|Services:dt/wifi"
-89.6040409,40.5467636,"McDonalds PlayPlace-Pekin,IL","3291 Court St, Pekin,IL, (309) 353-5880|Services:dt/wifi/pp"
-89.610041,40.700076,"McDonalds-Peoria,IL","1017 W Main, Peoria,IL, (309) 671-1017|Services:dt/wifi"
-89.613798,40.818639,"McDonalds-Peoria,IL","10701 N Knoxville, Peoria,IL 61615, (309) 243-1771|Services:dt/wifi"
-89.594317,40.714844,"McDonalds PlayPlace-Peoria,IL","2205 N Knoxville, Peoria,IL, (309) 685-4759|Services:dt/wifi/pp"
-89.630315,40.744102,"McDonalds-Peoria,IL","2320 W War Memorial Drive, Peoria,IL, (309) 679-9703|Services:dt/wifi"
-89.6125993,40.7314806,"McDonalds-Peoria,IL","3600 University, Peoria,IL, (309) 685-9397|Services:dt/wifi"
-89.656326,40.770366,"McDonalds PlayPlace-Peoria,IL","4007 W Barring Trce, Peoria,IL, (309) 693-3540|Services:dt/wifi/pp"
-89.620724,40.7819,"McDonalds PlayPlace-Peoria,IL","7720 N University, Peoria,IL, (309) 692-0712|Services:dt/wifi/pp"
-89.574536,40.732672,"McDonalds PlayPlace-Peoria Heights,IL","3717 N Prospect, Peoria Heights,IL, (309) 686-1337|Services:dt/wifi/pp"
-87.8157731,41.3245271,"McDonalds-Peotone,IL","701 Oriole Dr, Peotone,IL, (708) 258-0006|Services:dt/wifi"
-89.127011,41.36895,"McDonalds-Peru,IL","5251 Trompeter Road, Peru,IL, (815) 223-5600|Services:dt/wifi"
-89.117675,41.338223,"McDonalds-Peru,IL","924 Shooting Park Road, Peru,IL, (815) 223-5216|Services:dt/wifi"
-89.3823796,38.0801231,"McDonalds-Pinckneyville,IL","10 W Water St, Pinckneyville,IL, (618) 357-3756|Services:dt/wifi"
-90.8126594,39.6067939,"McDonalds PlayPlace-Pittsfield,IL","524 W Washington, Pittsfield,IL, (217) 285-5659|Services:dt/wifi/pp"
-88.2027013,41.6290879,"McDonalds-Plainfield,IL","12501 S Route 59, Plainfield,IL, (815) 577-0133|Services:dt/wifi"
-88.223165,41.635226,"McDonalds-Plainfield,IL","13546 SR 30, Plainfield,IL 60544, (815) 254-0356|Services:dt/wifi"
-88.201674,41.5957691,"McDonalds PlayPlace-Plainfield,IL","15810 S Rt 59, Plainfield,IL, (815) 436-1623|Services:dt/wifi/pp"
-88.49559,41.66222,"McDonalds-Plano,IL","12704 E Rt 34, Plano,IL 60545, (630) 552-7084|Services:dt/wifi"
-88.64308,40.87364,"McDonalds-Pontiac,IL","US Hwy 66 & Rt 116, Pontiac,IL, (815) 842-2522|Services:dt/wifi"
-90.0758178,38.7504177,"McDonalds PlayPlace-Pontoon Beach,IL","#2 Engineer Road, Pontoon Beach,IL, (618) 797-7924|Services:dt/wifi/pp"
-89.467668,41.396158,"McDonalds-Princeton,IL","Rt 26 & I 80, Princeton,IL, (815) 872-2281|Services:dt/wifi"
-91.3950868,39.9355889,"McDonalds-Quincy,IL","1301 Broadway, Quincy,IL, (217) 223-0002|Services:dt/wifi"
-91.365014,39.9352189,"McDonalds PlayPlace-Quincy,IL","3201 E Broadway, Quincy,IL, (217) 222-8191|Services:dt/wifi/pp"
-91.3388,39.93544,"McDonalds-Quincy,IL","4805 Broadway St, Quincy,IL 62305, (217) 214-7641|Services:dt/wifi"
-88.1907549,40.308851,"McDonalds PlayPlace-Rantoul,IL","711 W Champaign, Rantoul,IL, (217) 893-4484|Services:dt/wifi/pp"
-89.993961,38.2001954,"McDonalds-Red Bud,IL","1422 S Main, Red Bud,IL, (618) 282-1717|Services:dt/wifi"
-88.3060756,42.4798727,"McDonalds-Richmond,IL","10607 Main St, Richmond,IL, (815) 678-2256|Services:dt/wifi"
-87.7331066,41.4843017,"McDonalds-Richton Park,IL","4855 W Sauk Trl, Richton Park,IL, (708) 747-8820|Services:dt/wifi"
-87.805474,41.891776,"McDonalds-River Forest,IL","626 N Harlem, River Forest,IL, (708) 771-5292|Services:dt/wifi"
-87.84675,41.929932,"McDonalds-River Grove,IL","8800 Grand Avenue, River Grove,IL, (708) 583-1670|Services:dt/wifi"
-87.75338,39.005638,"McDonalds-Robinson,IL","1402 W Main St, Robinson,IL 62454, (618) 544-2859|Services:dt/wifi"
-89.0682555,41.9343252,"McDonalds PlayPlace-Rochelle,IL","1120 North 7th Street, Rochelle,IL, (815) 562-8208|Services:dt/wifi/pp"
-89.03446,41.93262,"McDonalds-Rochelle,IL","892 Ranger Rd, Rochelle,IL, (815) 561-8827|Services:dt/wifi"
-89.6893095,41.7724251,"McDonalds PlayPlace-Rock Falls,IL","1005 1st Avenue, Rock Falls,IL, (815) 626-4120|Services:dt/wifi/pp"
-90.5572685,41.4931388,"McDonalds-Rock Island,IL","1813 30th St, Rock Island,IL, (309) 788-4245|Services:dt/wifi"
-90.5829933,41.480523,"McDonalds-Rock Island,IL","2950 11th St, Rock Island,IL, (309) 788-8277|Services:dt/wifi"
-89.0805918,42.2669157,"McDonalds-Rockford,IL","1032 E State St, Rockford,IL, (815) 963-2495|Services:dt/wifi"
-89.0867515,42.2527988,"McDonalds-Rockford,IL","1441 Kishwaukee St, Rockford,IL, (815) 962-2100|Services:dt/wifi"
-89.0540493,42.2593384,"McDonalds-Rockford,IL","2622 Charles St, Rockford,IL, (815) 397-2772|Services:dt/wifi"
-88.9997751,42.2702821,"McDonalds PlayPlace-Rockford,IL","314 N Mulford Rd, Rockford,IL, (815) 398-7117|Services:dt/wifi/pp"
-89.0722831,42.226297,"McDonalds-Rockford,IL","3237 11th St, Rockford,IL, (815) 398-7366|Services:dt/wifi"
-89.1150111,42.28833,"McDonalds-Rockford,IL","3710 Auburn St, Rockford,IL, (815) 965-5700|Services:dt/wifi"
-89.0322357,42.3166921,"McDonalds PlayPlace-Rockford,IL","3858 Northridge Dr, Rockford,IL, (815) 877-1775|Services:dt/wifi/pp"
-88.979954,42.2646231,"McDonalds-Rockford,IL","420 S Perryville Rd, Rockford,IL, (815) 397-2917|Services:dt/wifi"
-89.0723231,42.208264,"McDonalds-Rockford,IL","4365 11th St, Rockford,IL, (815) 229-8540|Services:dt/wifi"
-89.0303934,42.2381698,"McDonalds-Rockford,IL","4403 Harrison, Rockford,IL, (815) 399-6860|Services:dt/wifi"
-89.0265094,42.2636171,"McDonalds-Rockford,IL","4623 State St, Rockford,IL, (815) 397-4827|Services:dt/wifi"
-88.9800238,42.3187792,"McDonalds PlayPlace-Rockford,IL","6995 E Riverside Blvd, Rockford,IL, (815) 282-6142|Services:dt/wifi/pp"
-89.0750157,42.3157518,"McDonalds-Rockford,IL","930 W Riverside Boulevard, Rockford,IL, (815) 877-3028|Services:dt/wifi"
-88.0012439,42.0562921,"McDonalds-Rolling Meadows,IL","1775 Algonquin Rd, Rolling Meadows,IL, (847) 806-0660|Services:dt/wifi"
-88.0196786,42.0782746,"McDonalds PlayPlace-Rolling Meadows,IL","3140 Kirchoff Rd, Rolling Meadows,IL, (847) 670-0780|Services:dt/wifi/pp"
-88.068213,41.672039,"McDonalds-Romeoville,IL","1300 Marquette Dr, Romeoville,IL, (630) 759-2192|Services:dt/wifi"
-88.08005,41.65254,"McDonalds-Romeoville,IL","645 N Independence Blvd, Romeoville,IL 60446, (815) 886-0042|Services:dt/wifi"
-88.124211,41.651026,"McDonalds PlayPlace-Romeoville,IL","675 N Weber Rd, Romeoville,IL, (815) 293-4900|Services:dt/wifi/pp"
-88.1228229,41.5962492,"McDonalds-Romeoville,IL","778 S Weber Road, Romeoville,IL, (815) 267-7826|Services:dt/wifi"
-89.0141179,42.4285437,"McDonalds PlayPlace-Roscoe,IL","5195 Elevator Rd, Roscoe,IL, (815) 623-9150|Services:dt/wifi/pp"
-88.0698931,41.9818732,"McDonalds-Roselle,IL","439 E Irving Park Road, Roselle,IL, (630) 529-8208|Services:dt/wifi"
-87.8600159,41.9901241,"McDonalds-Rosemont,IL","6150 N River Rd, Rosemont,IL, (847) 825-3100|Services:dt/wifi"
-88.0632886,42.3796506,"McDonalds PlayPlace-Round Lake Beach,IL","774 Rollins Rd, Round Lake Beach,IL, (847) 546-1500|Services:dt/wifi/pp"
-88.96535,38.62508,"McDonalds-Salem,IL","1500 W Main St [I 57 Exit 116], Salem,IL, (618) 548-2513|Services:dt/wifi"
-88.5959894,41.6474251,"McDonalds PlayPlace-Sandwich,IL","120 Indian Springs Dr, Sandwich,IL, (815) 786-2519|Services:dt/wifi/pp"
-87.554729,41.4918654,"McDonalds-Sauk Village,IL","2707 Sauk Trail, Sauk Village,IL, (708) 757-7645|Services:dt/wifi"
-90.1333189,42.0897998,"McDonalds-Savanna,IL","1240 Chicago Ave, Savanna,IL, (815) 273-7771|Services:dt/wifi"
-88.1431848,42.0247829,"McDonalds-Schaumburg,IL","2545 W Schaumburg Rd, Schaumburg,IL, (847) 301-6384|Services:dt/wifi"
-88.0800662,42.0167453,"McDonalds-Schaumburg,IL","550 S Roselle Rd, Schaumburg,IL, (847) 891-4740|Services:dt/wifi"
-88.0594771,42.0733239,"McDonalds-Schaumburg,IL","775 E Algonquin Rd, Schaumburg,IL, (847) 397-3032|Services:dt/wifi"
-88.05559,42.04922,"McDonalds-Schaumburg,IL","955 E Golf Rd, Schaumburg,IL 60173, none listed|Services:dt/wifi"
-88.034846,42.045773,"McDonalds-Schaumburg,IL","D - 201 Woodfield Mall, Schaumburg,IL, (847) 330-0290|Services:wifi"
-87.8632394,41.9543923,"McDonalds-Schiller Park,IL","9449 W Irving Park Rd, Schiller Park,IL, (847) 928-2840|Services:dt/wifi"
-88.8047284,39.4065511,"McDonalds-Shelbyville,IL","1012 W Main St, Shelbyville,IL, (217) 774-2939|Services:dt/wifi"
-88.199158,41.53231,"McDonalds-Shorewood,IL","631 Brookforest Ave, Shorewood,IL 60404, (815) 725-4580|Services:dt/wifi"
-87.7478866,42.0407966,"McDonalds-Skokie,IL","4830 Dempster St, Skokie,IL, (847) 675-4411|Services:dt/wifi"
-87.7607347,42.0119246,"McDonalds-Skokie,IL","5360 Touhy Ave, Skokie,IL, (847) 675-6555|Services:dt/wifi"
-88.98831,42.48978,"McDonalds-South Beloit,IL","15766 Manchester Rd-sto, South Beloit,IL, (815) 704-0071|Services:dt/wifi"
-89.0537522,42.4704541,"McDonalds-South Beloit,IL","811 Prairie Hill Rd, South Beloit,IL, (815) 389-2335|Services:dt/wifi"
-87.638957,41.480154,"McDonalds PlayPlace-South Chicago Height,IL","100 Sauk Trail Rd, South Chicago Height,IL, (708) 756-2218|Services:dt/wifi/pp"
-88.3159382,41.9987697,"McDonalds-South Elgin,IL","100 N Mclean Blvd, South Elgin,IL, (847) 931-9966|Services:dt/wifi"
-88.341977,41.9803869,"McDonalds-South Elgin,IL","453 Redington Drive, South Elgin,IL, (847) 488-0200|Services:dt/wifi"
-87.5975762,41.6008078,"McDonalds-South Holland,IL","801 East 162nd St, South Holland,IL, (708) 339-2577|Services:dt/wifi"
-89.70332,38.21222,"McDonalds-Sparta,IL","Il Rte 4 Sparta Square, Sparta,IL, (618) 443-5832|Services:dt/wifi"
-88.218,42.4424,"McDonalds-Spring Grove,IL","2451 Rt 12, Spring Grove,IL 60081, (815) 675-0004|Services:dt/wifi"
-89.2116422,41.3281133,"McDonalds-Spring Valley,IL","800 W Dakota St, Spring Valley,IL, (815) 663-7001|Services:dt/wifi"
-89.643282,39.745959,"McDonalds [WM]-Springfield,IL","1100 Lejune Drive [WM], Springfield,IL, (217) 585-1248|Services:none"
-89.6047852,39.8299515,"McDonalds-Springfield,IL","2100 N Dirksen Pky, Springfield,IL, (217) 544-0677|Services:dt/wifi"
-89.69419,39.79627,"McDonalds-Springfield,IL","2303 W Monroe, Springfield,IL 62704, (217) 546-4319|Services:dt/wifi"
-89.6867818,39.7631701,"McDonalds-Springfield,IL","3035 S Chatham Rd, Springfield,IL, (217) 546-9136|Services:dt/wifi"
-89.6043275,39.8428606,"McDonalds-Springfield,IL","3151 Dirksen Parkway, Springfield,IL, (217) 529-1928|Services:dt/wifi"
-89.6053784,39.8018763,"McDonalds-Springfield,IL","3208 Clear Lake, Springfield,IL, (217) 744-3550|Services:dt/wifi"
-89.645783,39.756035,"McDonalds PlayPlace-Springfield,IL","3250 S Sixth Street, Springfield,IL, (217) 529-3320|Services:dt/wifi/pp"
-89.707864,39.7522229,"McDonalds PlayPlace-Springfield,IL","3420 Freedom Dr, Springfield,IL, (217) 793-1305|Services:dt/wifi/pp"
-89.729916,39.756392,"McDonalds-Springfield,IL","4301 W Wabash Ave, Springfield,IL 62711, (217) 546-7971|Services:dt/wifi"
